fecha_transaccion,encrypt_rut,comuna,marca,detalle,brand_origin,retail,precio_de_lista_synt,margen_retail,margin_pct,loss_making,price_band,year,month,quarter
2022-03-28,41a6e76b78045d3cc5ffc344b57fc615ceccf0be3aab4188f5ae2552ccfead8a,MAIPU,Suzuki,XL7 1.5 GL,Incumbent,ces,12483365.950266028,863193.0625,0.06914746118466589,0,Premium,2022,3,1
2016-09-27,a162ad550017e6ccaab2a57f411a0d47155ab156b993beb844be35e12434edf4,SANTIAGO,Mazda,NEW MAZDA6 SDN 2.5 6AT (CN),Incumbent,propio,16199411.395110438,413786.15625,0.025543283404414033,0,Premium,2016,9,3
2019-02-23,9d202d01e3cd7512fd249d760e7bae90392326fcdf85ee0f2de707be1850fbbe,LA FLORIDA,Suzuki,ALTO K10 1.0 2AB GLX,Incumbent,propio,3476791.6449782155,219331.875,0.06308456111162056,0,Economy,2019,2,1
2018-10-26,feff35e46d4ad4fdfe5fc403ba83cf895a0fd1dac9780c1d0aeabff50bb8d1bd,MEJILLONES,Mazda,ALL NEW CX-5 R 2.0L 2WD 6MT,Incumbent,ces,13949845.409025704,1009925.0625,0.07239686411482146,0,Premium,2018,10,4
2016-12-22,fefcc8ab12d4ac310e472a82b1a44ccc903dfbeca8057d33a3507429b8a69080,PUCON,Mazda,NEW CX-5 R 2.0 AWD 6AT I-STOP,Incumbent,ces,14664714.285544531,1095966.75,0.07473495416684175,0,Premium,2016,12,4
2011-01-31,673a3372cb1716f12353beb28bdd388cebc3000ad3d33e02d2ba12cd5bb19cf8,PUDAHUEL,Suzuki,SWIFT 1.3 GA,Incumbent,propio,5241980.827195449,268540.84375,0.051228887056741494,0,Economy,2011,1,1
2017-07-29,7b1c66777bbce5b3cdff5913adba234a4a6cecff4f8d813b0f6ab007624fa617,MAIPU,Suzuki,CELERIO 1.0 GLX AC BT,Incumbent,propio,4656076.162571763,241449.203125,0.051856798448854546,0,Economy,2017,7,3
2015-05-29,2162538e523791067263fe94cc502c1f84ed1e6636626f8e7104ae00bc79b99f,PUERTO MONTT,Suzuki,JIMNY 1.3 JLX AB AC,Incumbent,ces,6477219.870409167,550588.25,0.0850037919069774,0,Mid,2015,5,2
2018-12-31,f74ed944aa4aab76612f20bd2f52131c169baa08f8dd9d777cedae476d329a70,SANTIAGO,Renault,MEGANE IV 1.8 HB RS T AT,Incumbent,propio,20473305.31433073,-1705294.5,-0.08329356075231988,1,Premium,2018,12,4
2021-01-29,57b67ed61dab0c2cabb3320199bbc4525323d7cd73e056c299c9c24c90c5b9b1,CALAMA,Renault,CLIO IV 0.9 HB AUTHENTIQUE E6 F2 MT,Incumbent,ces,8200707.215921345,352605.09375,0.042996912883980457,0,Mid,2021,1,1
2017-08-19,6bafe54aac1bcfddf3cb5c6b5b062373adb97b43e19af9240a4f2bd6c6c05ecb,VICUNA,JAC Cars,S2 1.5 4X2 SE CVT,Chinese,ces,7567663.441002059,401008.46875,0.052989733472727105,0,Mid,2017,8,3
2014-04-28,d1a3fb55b4733b97a1df1f00fab0fafdced6abb8606478319203ce1acb3c6013,ANTOFAGASTA,Suzuki,GRAND NOMADE 2.4 2WD AT GLX SPORT,Incumbent,ces,8667122.478105888,568235.8125,0.06556222251796102,0,Premium,2014,4,2
2018-05-24,e2aa8a981c3934193274340b7c28e83efc3fccf915560a3092948ec9ce6b1113,VINA DEL MAR,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5245255.467675564,199481.4375,0.03803083352742784,0,Economy,2018,5,2
2013-08-12,9e3fee4048ad5345bfddc52a78592f8e2f1a26e4c20a69dadc36276b3329ed89,UNKNOWN,Great Wall,HAVAL H5 2.4 4X2 LX,Chinese,propio,6612764.166344548,431634.3125,0.0652729027744236,0,Mid,2013,8,3
2017-07-18,b4c8245e98adfb9ef7492d5b86d110deb32b0a7f9020b94385aa65d303dddfd5,QUINTA NORMAL,Mazda,NEW MAZDA3 SDN S 1.6 5MT,Incumbent,propio,7782765.700637147,-563076.375,-0.07234913611158858,1,Mid,2017,7,3
2020-12-29,ade67b9612b02ad1b5c2580f7d0bbbb2d5b2ee1da3677ca53c4353434faf9f19,LIMACHE,Changan,CX70 COMFORT MT,Chinese,ces,8133723.759695821,619039.0625,0.07610770672683262,0,Mid,2020,12,4
2011-08-05,31edc21a9c23b540a61188f4fb6ba8d07d75355dae434b0328ae8a0c1bd25fc3,PADRE HURTADO,Samsung,SM3 1.6 SEDAN LE P 3,Incumbent,ces,5269006.970726098,272689.5625,0.051753501943540205,0,Economy,2011,8,3
2018-04-30,ce3a3459ab58b88e10ba76c64266473a59c1f3c4ace94e4b6d150dfe2ff477d9,VINA DEL MAR,Renault,"CAPTUR ZEN 1,5 F2 DIESEL MT.",Incumbent,ces,9574751.422430964,598739.4375,0.06253315737234921,0,Premium,2018,4,2
2017-08-30,0b9f800bbc16eb79ba1cf0b4b9e33426a9e64247fb4429d47b26276d8fba2e2b,NUNOA,Suzuki,CIAZ SEDAN 1.4 GL,Incumbent,ces,6305890.273325186,369075.75,0.05852873012415756,0,Mid,2017,8,3
2010-03-04,a84e8d70b190cdfa431c9fbb1ffeaed81382339e10b14697eca41d7196c81ffb,SANTIAGO,Suzuki,GRAND VITARA 1.6 GLX,Incumbent,propio,7449634.257706307,413094.90625,0.05545170299101223,0,Mid,2010,3,1
2018-02-26,e651014366e7d5264b3868788227773bd0d5672108b7d3f66228ecd0dd808e50,LOS ANGELES,Suzuki,DZIRE SEDAN 1.2 GL,Incumbent,ces,5923507.919840939,405662.4375,0.0684834802265096,0,Economy,2018,2,1
2018-10-26,aea1fa5a6df7e82949591ad46015caef9950b37abfa50b8ce48f8819c66124d0,SAN IGNACIO,Suzuki,ALTO K10 1.0 2AB GLX AC,Incumbent,ces,4019390.366708704,276536.3125,0.06880056109763806,0,Economy,2018,10,4
2019-08-30,b21fe87a1fd023d04462cccdb081ef691f3f0d9e832646ddaad236e83637c32e,COPIAPO,Suzuki,BALENO 1.4 GLS,Incumbent,ces,6732969.038574595,421597.125,0.06261682217526643,0,Mid,2019,8,3
2017-11-30,3f4f70196b36fb291335088b2f19e328159a4f0f1f22fb46d2d908b892cb47b4,ISLA DE MAIPO,Renault,"DUSTER ZEN 1,6L 5MT 4X2",Incumbent,ces,7413032.221127279,678319.375,0.09150363235529682,0,Mid,2017,11,4
2013-02-26,7bfbde0b22435ff5dc4d478d217caf7b5544b80e9e2b628e49f96979599cfe1f,MAIPU,Renault,FLUENCE 2.0 SDN EXPRESSION MT F2,Incumbent,propio,6621571.918142663,214033.3125,0.032323640843281196,0,Mid,2013,2,1
2017-10-31,d215f6d4b2db8b56bff650486e6ea89e57f40c766fe650a413d3fe3d920f2b20,CORONEL,Renault,"DUSTER LIFE 1,6L 5MT 4X2",Incumbent,ces,5682903.419347897,604369.75,0.10634876319424594,0,Economy,2017,10,4
2012-11-12,e8eb61e895f1c827f7ceebbea933b9d159cad02e792094745cbc3428f4769238,ESTACION CENTRAL,Changan,CS1 1.3 ST,Chinese,propio,4359146.085423146,297885.25,0.06833568872493613,0,Economy,2012,11,4
2018-08-17,d9a9ac12f9e17068f4ff8829d4a6e6e6050f50879d565fc771de0953e486a0de,QUINTA NORMAL,Changan,M201 E5,Chinese,propio,3813884.0764032337,258942.0,0.0678945649140445,0,Economy,2018,8,3
2021-12-23,3d036a1e5b95b5f54ca29df638f1d9499969374f6b348d40cd1af9a7f541e8a1,SAN FERNANDO,Great Wall,POER 2.0 TD 4X2 DELUXE,Chinese,ces,15993704.60483087,1239200.0,0.07748048564218836,0,Premium,2021,12,4
2011-11-24,8b6ad3428acb2021c768cf42901d071f82590c1c34e477e74cafe5282b6adc64,PUDAHUEL,Renault,MEGANE III 2.0 HB DYNAMIQUE MT PACK,Incumbent,propio,7877437.254775763,83949.640625,0.010656973570193127,0,Mid,2011,11,4
2017-11-25,e0f0065e5a15ed2c57ecbfe03206d31c70f7431547ab9b5f7be6f24d9ec61ba8,CHILLAN,Mazda,ALL NEW CX-9 GTX AWD 2.5L TURBO 6AT,Incumbent,ces,23191819.99632265,930684.375,0.04012985505870482,0,Premium,2017,11,4
2021-07-31,f99112827d2a0d1b67b24151a15ac3823afcf00a1d3ddd82e2b0be86bfbc59e0,TALCA,Changan,CX70 COMFORT MT,Chinese,ces,8265239.423505059,622723.0625,0.07534241061778224,0,Mid,2021,7,3
2018-08-29,93f52a10c6d1ba06950d1954db5e8990311f3ec65ac51912f0068fb12e1026ca,VINA DEL MAR,Mazda,NEW MAZDA3 SDN 2.0 6MT,Incumbent,ces,9663603.74920872,470442.90625,0.04868193258529677,0,Premium,2018,8,3
2018-02-20,7737973c7c4eb4c8df185e4309323b174e682ae75f2e0e0ab560bdffc2fc85e9,PUERTO MONTT,Mazda,NEW MAZDA3 SDN 2.5 6AT,Incumbent,ces,13293050.436562687,1115294.125,0.08390054113782422,0,Premium,2018,2,1
2012-10-18,648dcfecc8c8bb50e6459db984a513d98279e2fb0bc6c4d9feacb282a87c8f1b,PUERTO MONTT,JAC Cars,J2 1.0 5P SE,Chinese,ces,3737335.542391431,260940.71875,0.06981998693727948,0,Economy,2012,10,4
2015-05-31,5ff70c2a5805894987352731de64f39fad8f5b273f57b72aaa7c7ab318a4878d,MACHALI,Mazda,BT-50 D/C 2.2L 4X4 SDX 6MT,Incumbent,ces,14616650.225119345,924023.0,0.0632171520675802,0,Premium,2015,5,2
2021-09-27,8507f793cc41ce27ee77b61afa9348ab31d356afa5972b4067e7714b3b67e9e9,PUDAHUEL,Great Wall,WINGLE 5 G 2.2 4X2 ELITE,Chinese,ces,8050450.919372554,695200.0,0.08635541126361942,0,Mid,2021,9,3
2015-11-26,c1f8131cf6ef8fc9c2740e62df120dd8cb5e289fc04305efa7d12bc6df7c51cc,SAN VICENTE,Great Wall,C30 1.5 SE,Chinese,ces,5992478.429608407,296976.375,0.04955818840042226,0,Economy,2015,11,4
2018-09-06,91022e00dea8fc3e29a789b003747e87dceb5ded5879e447d818517ec8a5d63b,LAS CONDES,Mazda,ALL NEW CX-5 R 2.0L 2WD 6AT,Incumbent,propio,12139372.611523427,558943.625,0.04604386428252617,0,Premium,2018,9,3
2012-11-30,137cc03051e43188b63a3aa343847572171b22d9ff4d208eb4b246e085711310,QUINTA NORMAL,Great Wall,WINGLE 5 2.2 4X2 SEP,Chinese,propio,5640179.780267004,154961.0,0.027474478835258723,0,Economy,2012,11,4
2012-08-23,be7b832b4b33c7ed924d8b27d3a591162fcb6a2d26312c2704b3499487726ebf,QUILLOTA,Geely,NEW CK 1.3 16V GS,Chinese,ces,3338932.3297211146,198127.28125,0.05933851353811314,0,Economy,2012,8,3
2018-09-15,bb2f0b92905bd7b4ae88d41fa2eb93f2fa5121e460dae0bb2dc76e3c7cc1c026,SAN BERNARDO,Changan,CX70 ELITE TURBO AT,Chinese,ces,9407251.616940526,328478.90625,0.03491762733958099,0,Premium,2018,9,3
2017-07-28,edf7abd9b6fdecc1511afca19de3826d1fe71a6de242e8cd3112916ae8f2fb7e,LA FLORIDA,Great Wall,M4 1.5 LE,Chinese,ces,6072503.806161204,495365.3125,0.08157513413122919,0,Economy,2017,7,3
2016-03-12,ff9acf6e6706262b7911920b7dcfbe9643ec3a56aa8d5dfcec5c1cba1467fb3d,LOS ANDES,Suzuki,VITARA 1.6 4WD LIMITED 2T,Incumbent,ces,11827035.20586611,723024.3125,0.06113318341534876,0,Premium,2016,3,1
2017-05-31,c9a279c074f34fe0c18bf5ed882eeeb96994c6b8f23c66459818ce33163f34f8,RANCAGUA,Suzuki,BALENO 1.4 GLX,Incumbent,ces,7990488.739300354,691764.75,0.0865735216667824,0,Mid,2017,5,2
2020-12-16,b17d3780ee1e1982458840f2b2a49272f4f821f04571b1af63e393bd651f3877,TALAGANTE,Great Wall,M4 1.5 EN,Chinese,propio,6601519.759247244,445380.96875,0.06746642969993712,0,Mid,2020,12,4
2018-04-19,389a151ff6141a85b5625af62a4dba335359eb543489ff813ab610fe123e01ac,NUNOA,Mazda,ALL NEW CX-5 GT 2.0 AWD 6AT (C.N.),Incumbent,ces,17593292.585943818,707113.0625,0.04019219592044691,0,Premium,2018,4,2
2010-05-31,5b6b7a4c9846918bd94423cc2395599c429e6b959316e00570f811f8deba8b0f,CALAMA,Great Wall,SOCOOL 2.2 4X2,Chinese,propio,5615829.841145057,300830.0,0.05356821850190912,0,Economy,2010,5,2
2017-07-22,3635a7ba1f6a78a307880da396cb94bcdb00d8f301b060f1fbffa653f9085f48,SAN BERNARDO,Suzuki,SWIFT DZIRE SEDAN 1.2 GL AC SPORT,Incumbent,ces,6209975.442279169,281058.25,0.045259156435060996,0,Mid,2017,7,3
2014-06-30,942b55861e72d4e5ed724c2fa49b178be6fa7f4ea35b8e4f9a55bbf960037049,SAN RAMON,Mazda,MAZDA3 SPORT V 1.6 5MT SVP,Incumbent,propio,8032879.689844068,337935.09375,0.04206898482212422,0,Mid,2014,6,2
2019-03-12,bb4a0060441cd499bb0ce0ccbd850010be118b91090b6560310f86bc5c4e4d98,TEODORO SCHMIDT,Suzuki,ALTO 800 2AB GL,Incumbent,ces,3630063.618867473,226218.71875,0.062318114088748926,0,Economy,2019,3,1
2010-10-29,775885ef30a5a0b9de01e2b13ee402c8b385fa580fc1368e28be94dd909f6678,TEMUCO,Suzuki,SX4 SEDAN 1.6 GLX SPORT,Incumbent,propio,6470171.602059382,414484.8125,0.0640608685507003,0,Mid,2010,10,4
2018-10-31,0d6ede93ac0c52848c6f91fca75884590f2c3f08da94aa8ad42fc7195123d69d,ALGARROBO,Suzuki,BALENO 1.4 GLS,Incumbent,ces,6052757.951324254,393682.125,0.0650417756939823,0,Economy,2018,10,4
2021-07-30,94542126967c2ddc1b047656f4b1ceebdb86bad195592d1f9380753dc3e28090,COQUIMBO,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,6994566.944500539,553949.625,0.07919712962866722,0,Mid,2021,7,3
2013-12-31,7593851ed424213c580c5b4bc5817fe07160b257c3ea102fa0b0e62d79752491,SAN BERNARDO,Changan,CV1 1.0 BS,Chinese,ces,2802904.8488660334,231990.203125,0.08276777687221737,0,Economy,2013,12,4
2015-11-13,2e8f0a09340cdc62cfda7f127f53128e1feb9503c79a3d88fd503a492f77c321,MEJILLONES,Great Wall,HAVAL NEW H3 2.0 4X2 LE,Chinese,ces,7908706.916677254,488066.90625,0.06171260503038786,0,Mid,2015,11,4
2022-01-28,ec01552fcf0b7751d2747c0297da89dde5bf076c37c8a542d6a6abaace5cb871,SAN FERNANDO,Suzuki,VITARA II 1.6 GLS,Incumbent,ces,12306706.082763655,1074958.0,0.08734733670982431,0,Premium,2022,1,1
2014-07-29,d5259fb28f5f308ae5bbe269ee518d87789d4e1080419287fd7cd2f8383e5837,SANTIAGO,Mazda,CX-5 R 2.0 2WD 6AT I-STOP,Incumbent,ces,12166940.894751595,987562.9375,0.08116772704353327,0,Premium,2014,7,3
2020-03-06,fe4fd2c1b8f129821c2043870c12ad63bb8b030ac2fbdf5427cd323164c6f5ec,LA SERENA,Suzuki,SWIFT 1.2 GA+ AC,Incumbent,ces,7402018.395926651,458411.75,0.06193064181686783,0,Mid,2020,3,1
2015-11-09,a12d894b85525b3480d52f1fd491a8ceb3e68c9883d47f8685f8a4f04c2ef995,ARICA,Renault,SYMBOL 1.6 SDN DYNAMIQUE MT NEW,Incumbent,ces,6244531.683052118,237984.0,0.038110784295625734,0,Mid,2015,11,4
2010-09-16,686ff102eeea990761e9878675cb3765264d06b32d97b855409e0695f899b10d,LAMPA,Suzuki,CELERIO 1.0 GLX AC,Incumbent,propio,4011539.2046295824,205605.046875,0.05125340583427881,0,Economy,2010,9,3
2015-05-18,30ed26e8f580fab419a2e77275038ef73e2d1be51cff1ba19b9a2b0fbd7b2626,RANCAGUA,Mazda,NEW CX-5 R 2.0 2WD 6MT I-STOP,Incumbent,ces,12072052.941882716,816151.0625,0.06760665037082879,0,Premium,2015,5,2
2013-02-09,3b54d0dc2275764ba5407cf9197b19df857ebfa71087ad1879677771938abe7f,COQUIMBO,Suzuki,SX4 SEDAN 1.6 GLX SPORT,Incumbent,ces,6412811.369998114,431764.375,0.06732840716631386,0,Mid,2013,2,1
2012-02-27,96425e2704c460234c48bdbdf24e4d6cfd00e7d32b275b5c01b4f13946ef7885,LO BARNECHEA,Mazda,MAZDA3 SPORT 1.6L V MT,Incumbent,propio,9558394.98314631,487161.53125,0.050966875935654465,0,Premium,2012,2,1
2017-10-31,672dc221856b50f9cf358b77327401e02185d9d783a4a18ad6c279057a7aaf41,LITUECHE,Suzuki,BALENO 1.4 GLX,Incumbent,ces,7244371.603151321,691764.75,0.09548995936363625,0,Mid,2017,10,4
2016-05-31,6829bd53949626c03775a2ef1f07a3206f795467e02e9fac0c9d14661f0ac86c,MACUL,Mazda,NEW MAZDA6 SEDAN V 2.0 6MT,Incumbent,ces,11635432.0382093,510679.6875,0.043890049447497255,0,Premium,2016,5,2
2018-02-28,91ffe64a2b990db00a6b6d23c46499242a2164105d439244b3f581cfa9127f24,PUERTO MONTT,Changan,CS15 COMFORT MT,Chinese,ces,5880223.7761462685,490084.0,0.0833444471940126,0,Economy,2018,2,1
2018-09-29,4d3b5c7e943184e89d8b8dd9408cceecb935d2782a062c635ee98c86b60aa3e1,LOS ANGELES,Suzuki,BALENO 1.4 GLX,Incumbent,ces,7240052.628010781,309455.71875,0.04274219189412489,0,Mid,2018,9,3
2021-08-19,5197f3b10237de4f7f8c3fdca8632cba8ba45ee16f0883ef52f0e4e81d44910b,PUENTE ALTO,Changan,NEW CS15 LUXURY MT,Chinese,propio,7580824.0284749055,604745.125,0.07977300656610299,0,Mid,2021,8,3
2022-02-11,f42062da40b5b4bba2a11fbc966f4fb5ce05954262e63216e7ab5ce2bc0af7e7,PEDRO AGUIRRE CERDA,Renault,SYMBOL ZEN 2 C,Incumbent,propio,7843197.629450726,691764.75,0.08819932668819484,0,Mid,2022,2,1
2018-03-23,20ce4d3132c5f270a8c1e5dfc29d640557dcdf48de4db73229a35d8024676054,COQUIMBO,Mazda,ALL NEW CX-5 R 2.0 2WD 6AT,Incumbent,ces,13653622.21436024,604824.25,0.044297713859687296,0,Premium,2018,3,1
2016-11-29,148965a3d0a922be8f43859761a0300ef158e21cd1236625d527b5bcd2eae58e,TEMUCO,Renault,SYMBOL 1.6 SDN EXPRESSION,Incumbent,ces,5618151.148651856,375798.1875,0.0668900101753541,0,Economy,2016,11,4
2019-01-15,8cc04039194e285f37583e62427216ab54f928e50d160425580527f9857e41e8,ANTOFAGASTA,JAC Cars,S2 CE COMFORT SMART 1.5 MT,Chinese,ces,5366885.16361986,293645.4375,0.05471431352593761,0,Economy,2019,1,1
2018-01-13,8fec5e0f5b07a9b91f30b4a708546854236883c472413b00f912ff96f84e62b9,MACHALI,Mazda,ALL NEW CX-5 R 2.0 AWD 6MT,Incumbent,ces,13636435.013132364,1054862.625,0.07735618759478782,0,Premium,2018,1,1
2021-07-29,baad8df3e275f4198841c908d855405c2278d1f51b775359707dfd4437915cb4,SANTIAGO,Changan,CX70 COMFORT MT,Chinese,ces,8621293.997534579,430171.09375,0.049896348955622616,0,Premium,2021,7,3
2021-10-28,87f1c6c3750e83423b23caf90d5311c5e6e97253d53cead5d4b0581c3c5863e0,EL BOSQUE,Suzuki,BALENO 1.4 GL.,Incumbent,propio,8065302.006503008,570963.1875,0.07079253660180804,0,Mid,2021,10,4
2019-04-12,fa0234672c44096aebffac29e80cf2af4e8fadfe5db490a1293f14a570fa4a8d,PROVIDENCIA,Mazda,ALL NEW CX-5 GT 2.0L (CN) AWD CA 6AT,Incumbent,ces,17168334.601929888,690084.5,0.04019519167120775,0,Premium,2019,4,2
2015-08-24,d224fa011e7187e97c918cd88dc6a692834779f3c853ba1d8c77822ca847be97,COLINA,Suzuki,S-CROSS 1.6 GL,Incumbent,propio,9214779.821905674,420235.875,0.045604548683952445,0,Premium,2015,8,3
2021-08-30,e7f017c83fc25e1f637ad49f9839627ed34d512a622732f97b98d6b48bad9b8b,VALPARAISO,Mazda,NEW CX-5 GTX 2.5 T AWD 6AT PLUS,Incumbent,ces,23264079.385601584,1264266.625,0.05434415022596895,0,Premium,2021,8,3
2019-02-07,3331bb85a343cd3f6c2b0aba3faa6af8f64ca4e92505d54b8f34750ec2e14d01,PUDAHUEL,JAC Cars,GRAND S3 SE LUXURY 1.6 MT,Chinese,propio,6953777.103267068,244391.765625,0.03514518253830401,0,Mid,2019,2,1
2020-07-17,fb5dad8f05cfca82933a54c0a260278988ca539c38c938dd2df9b0b6bb202f87,SAN PEDRO DE LA PAZ,Mazda,ALL NEW MAZDA6 SDN V 2.0L CA 6MT,Incumbent,ces,11789444.083870064,663511.5,0.05628013460853468,0,Premium,2020,7,3
2021-09-29,2d41f0fc9bab1f74c3b62bcde5c5fa2ae0f955d53a9011650e04c9267bfd24cc,CALAMA,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,6255597.288232355,476638.25,0.07619388333974479,0,Mid,2021,9,3
2017-04-26,c5c2a8ad92fdaf6569cf97a15136560990b7f7337857183d03e512b0d683837f,PUENTE ALTO,Suzuki,VITARA 1.6 4WD LIMITED,Incumbent,propio,11022704.226004608,596718.3125,0.054135382775873694,0,Premium,2017,4,2
2018-10-08,4d6b671e48f4ec5e016383a290fde5d10a552f7994ced808566014ff467e56b6,HUECHURABA,Mazda,NEW MAZDA3 SDN S 1.6 4AT,Incumbent,propio,8100628.851589554,529881.3125,0.06541236763316512,0,Mid,2018,10,4
2022-02-25,10eeaaf32e04cc1a108132b8650efc35b986934051fba70e9601858dadfc8c23,QUILPUE,Renault,"DUSTER II LIFE 1,6L 5MT 4X2",Incumbent,ces,10782874.586678931,793444.9375,0.07358380468230753,0,Premium,2022,2,1
2020-09-21,7af056f3d1210d87063c8d40cf239433066bd627f67200a36ea2026bdd1233a7,EL BOSQUE,Great Wall,WINGLE 7 2.0T.D 4X4 DELUXE,Chinese,propio,11806069.258641336,1001404.0,0.08482111853333676,0,Premium,2020,9,3
2019-03-19,05de706c9dc0dc9154a1fbba675d2e28c34aa4c2db4b514bd78bd9f2fad6b5b5,QUILLOTA,Great Wall,M4 1.5 LE,Chinese,ces,5237669.808299511,495349.3125,0.0945743681121477,0,Economy,2019,3,1
2016-01-27,0d92caa4bc65e06a4c385ea5e3a77c1766553a96cdfba84165ca545cbe73354e,NUNOA,Suzuki,SWIFT 1.6 SPORT,Incumbent,ces,8147337.128350025,691764.75,0.08490685227605085,0,Mid,2016,1,1
2021-11-08,e2c3c59884318ddb701c6bddb419059cb4a091296adda49baf298ae587b3601c,SAN BERNARDO,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,6484087.400896999,540504.25,0.08335856946117466,0,Mid,2021,11,4
2019-04-23,c1e849ebec2899fdf66d3fa87df166618026d69ec9a30615dd9b7a88106e524d,CURICO,JAC Cars,S2 1.5 4X2 SE,Chinese,ces,5176945.510381265,217479.0,0.04200913445271774,0,Economy,2019,4,2
2020-12-21,46071f65855b55f9f788662919177ca31c426e1b6d099e8b6b1a126c4910a881,SANTIAGO,Suzuki,JIMNY 1.5 AT GLX,Incumbent,propio,12781625.307477994,906028.8125,0.07088525838493485,0,Premium,2020,12,4
2019-01-30,ce43f20dc73a580b69caf34cc8f907e331902d819b334d6cc716b76dbb75b2ca,LA LIGUA,Suzuki,DZIRE SEDAN 1.2 GL SPORT,Incumbent,ces,5598597.794097783,342943.25,0.06125520400153437,0,Economy,2019,1,1
2017-09-07,ba4a71238bb08ca13a9b0c058f3977c792b7ec0ba2ce91a1502499d27742eab3,LO BARNECHEA,Mazda,ALL NEW CX-5 R 2.0 AWD 6AT,Incumbent,propio,14627753.115549125,823377.5625,0.056288724317117414,0,Premium,2017,9,3
2018-03-09,adf264e10a7681e2fd275bfe5b2f576d855bf4bc18abaeaba6fc7cdd635fc85f,SAN JAVIER,Renault,CLIO IV 1.2 HB EXPRESSION E6 F2 MT RI,Incumbent,ces,6787813.914435691,331689.1875,0.048865391962881345,0,Mid,2018,3,1
2019-11-04,a5b566abf611a631304f60aeab69f707e15302607bab22f7b991b2a03ff5a721,QUILICURA,Suzuki,DZIRE SEDAN 1.2 GL,Incumbent,propio,5595256.855626762,304291.875,0.05438389744234794,0,Economy,2019,11,4
2021-05-27,2be2e96ed30d94e6745c646f00d55adaa52a0428f0534bd721a608857e788632,CURACAUTIN,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,6495790.09486339,427899.59375,0.06587337144535595,0,Mid,2021,5,2
2017-12-15,ff9684b29c79a2590276f86260f85e5962b3c838a08415bb7026667aceca3e6d,LONGAVI,Great Wall,WINGLE 6 2.0T.D 4X2 DELUXE F2,Chinese,ces,10949661.545625834,971983.0,0.08876831452277055,0,Premium,2017,12,4
2021-01-30,671942b77b8fbe8361ba8cfdd4f98e13f0d4297b0c94309b67b9babb8c75c3bb,PUENTE ALTO,Changan,M201 PASAJEROS A/C 2AB,Chinese,propio,6369062.905304694,535866.8125,0.08413589573023134,0,Mid,2021,1,1
2013-03-15,5b2cd2b6a65536768979faced1d7166bac8c1dc59fbb5079b92c6a2c6dd28745,VINA DEL MAR,Samsung,SM3 1.6 SEDAN ENTRY DECO,Incumbent,ces,4370898.201128793,329977.03125,0.07549410122724497,0,Economy,2013,3,1
2013-09-14,da23994e609918f41de8f05949d710f0d57f8368463be5f62d43fdf732eb1680,RECOLETA,Great Wall,HAVAL H3 2.0 4X2 LE,Chinese,propio,6202979.126946788,332441.15625,0.05359378928196284,0,Mid,2013,9,3
2013-04-03,2bc4456b764be8a1b82cda309420da7473f9c7c632ce2b1bd7ff81b84dde2c50,VINA DEL MAR,Suzuki,JIMNY 1.3 JLX SPORT AC,Incumbent,ces,5767987.515186154,343773.71875,0.059600288288575665,0,Economy,2013,4,2
2016-10-15,16678c6b40fdd684b10d921e88e2c33933502b646ab9d72b8de46a42ab8e6c0b,CATEMU,Changan,MS201 DC PICK UP,Chinese,ces,4916463.359776292,281108.0,0.05717687276993984,0,Economy,2016,10,4
2020-10-08,bceae218d04a7de4e41208db18397b27cf84201163f22c47019858b232129687,LOS ANDES,Changan,CS35 PLUS COMFORT MT,Chinese,ces,8233639.675125631,591210.75,0.07180430202527403,0,Mid,2020,10,4
2014-02-17,0ce3753d1041099934dd5cc406c88c3bdc20ac83e675ad998219bf9d9ee34c3a,RECOLETA,Renault,FLUENCE 2.0 SDN AUTHENTIQUE MT F2 NEW,Incumbent,propio,5579313.227823244,337064.4375,0.06041324868069916,0,Economy,2014,2,1
2021-05-27,7889a3cb04f6441d3e04ceddaa4ff93b233d6fdd00116e058fef8f877a87539a,VILCUN,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,5902682.076643047,553949.625,0.09384710506296493,0,Economy,2021,5,2
2021-05-31,f9fb1bfc5c38e07f8497d56591d1c366983203875243d37b4bc7a3ec7dd6cda5,OLMUE,Renault,KWID 1.0 HB OUTSIDER 4X2 MT,Incumbent,ces,7031545.9260355225,604369.75,0.08595119143888627,0,Mid,2021,5,2
2014-06-27,857315a6293464945801644089cc38f28e97523e4edc1220de44306ed072a0bc,LA SERENA,Suzuki,GRAND NOMADE 2.4 2WD GLX SPORT,Incumbent,ces,7841109.49754193,431436.625,0.05502239512600212,0,Mid,2014,6,2
2011-12-15,eb854e89544bf7c54712ca38a22154abce491a80d7fca38c7372faf0fce9b29c,PROVIDENCIA,Mazda,MAZDA2 SEDAN V AT,Incumbent,propio,6780748.238575363,322201.40625,0.04751708733514262,0,Mid,2011,12,4
